snapshot,match_count,time_minutes,bot_id,bot_name,elo
4,4000,4021.36,940,Princess-Mika-Test,1459.11
4,4000,4021.36,858,Crawler,1607.51
4,4000,4021.36,516,27turtles,1613.32
4,4000,4021.36,1052,Starlight,1366.41
4,4000,4021.36,446,Xena,1846.6
4,4000,4021.36,1050,onlyfans,1446.39
4,4000,4021.36,637,72Tortoises,1614.67
4,4000,4021.36,729,Alexa,1422.27
4,4000,4021.36,248,Eris,1827.63
4,4000,4021.36,117,Chance,1481.55
4,4000,4021.36,346,Sharkling,1727.07
4,4000,4021.36,930,SiriusBot,1540.03
4,4000,4021.36,966,ArgoBot,1719.53
4,4000,4021.36,832,muravev,1602.73
4,4000,4021.36,115,BenBotBC,1829.74
4,4000,4021.36,718,Mulebot,1680.63
4,4000,4021.36,939,RustyNikolaj,1449.75
4,4000,4021.36,1044,DoopyBot,1484.78
4,4000,4021.36,1026,WildLupo,1349.81
4,4000,4021.36,977,Siriusly,1499.8
4,4000,4021.36,699,Clicadinha,1639.6
4,4000,4021.36,352,Belzebuth,1368.6
5,5000,5014.36,836,muravevTerran,1498.14
5,5000,5014.36,1054,JimmyBotZ,1628.16
5,5000,5014.36,1008,Creepy_canon,1569.97
5,5000,5014.36,1089,WorkingAsIntended,1608.23
5,5000,5014.36,1058,JimmyBotP,1631.29
5,5000,5014.36,1082,Dasyatis,1546.02
5,5000,5014.36,827,smokinggunbot,1548.19
5,5000,5014.36,1085,AgoraLord,1468.54
5,5000,5014.36,943,puck,1497.53
5,5000,5014.36,721,49Terrapins,1484.93
5,5000,5014.36,1080,JimmyBot,1645.44
5,5000,5014.36,526,Apidae,1626.8
5,5000,5014.36,720,PiG_Bot,1630.19
5,5000,5014.36,1007,SharkGull,1586.0
5,5000,5014.36,510,PhantomBot,1742.81
5,5000,5014.36,1049,TheCatSC2Bot,1225.68
5,5000,5014.36,201,QueenBot,1567.94
5,5000,5014.36,961,AvocaDOS,1685.65
5,5000,5014.36,1065,MindMatrix,1477.74
5,5000,5014.36,970,TheLAW,1648.33
5,5000,5014.36,167,TyrT,1775.88
5,5000,5014.36,960,BigDaddy,1671.73
5,5000,5014.36,49,MicroMachine,1862.71
5,5000,5014.36,1030,who,1824.15
5,5000,5014.36,797,WickedBot,1661.67
5,5000,5014.36,1078,LoremIpsum,1319.22
5,5000,5014.36,517,VeTerran-revived,1722.35
5,5000,5014.36,1079,JimmyBotT,1644.88
5,5000,5014.36,338,smallBly,1800.21
5,5000,5014.36,1060,WildFire,1668.96
