round,bot_a,bot_b,outcome_a,duration_minutes,category,division,elo_diff
1,759,1057,1.0,7.32,normal,2,120.11
1,759,357,0.0,14.05,normal,2,116.16
1,759,605,1.0,10.73,normal,2,52.46
1,730,168,1.0,11.79,normal,2,40.38
1,730,1042,1.0,16.37,normal,2,74.06
1,730,971,1.0,10.94,normal,2,43.01
1,730,876,1.0,10.91,normal,2,92.61
1,730,998,1.0,8.06,normal,2,106.29
1,730,1023,1.0,11.33,normal,2,109.89
1,730,340,1.0,9.96,normal,2,50.09
1,730,901,1.0,9.58,normal,2,78.03
1,730,953,1.0,9.42,normal,2,70.61
1,730,708,1.0,7.83,normal,2,120.43
1,730,112,1.0,14.6,normal,2,154.1
1,730,809,1.0,7.8,normal,2,142.5
1,730,341,1.0,8.02,normal,2,154.16
1,730,275,1.0,9.21,normal,2,135.43
1,730,1057,0.5,10.43,normal,2,156.15
1,730,357,1.0,10.6,normal,2,127.57
1,730,605,1.0,12.1,normal,2,97.01
1,168,1042,1.0,8.13,normal,2,25.86
1,168,971,1.0,12.72,normal,2,3.42
1,168,876,1.0,11.66,normal,2,46.15
1,168,998,0.0,8.76,normal,2,60.57
1,168,1023,1.0,11.76,normal,2,49.09
1,168,340,0.0,12.24,normal,2,8.09
1,168,901,1.0,7.83,normal,2,4.57
1,168,953,1.0,8.97,normal,2,1.03
1,168,708,1.0,8.67,normal,2,49.35
1,168,112,1.0,13.24,normal,2,83.89
1,168,809,1.0,9.0,normal,2,73.96
1,168,341,1.0,8.65,normal,2,86.82
1,168,275,1.0,10.07,normal,2,69.83
1,168,1057,1.0,15.05,normal,2,83.53
1,168,357,0.0,8.35,normal,2,73.0
1,168,605,0.0,12.51,normal,2,28.23
1,1042,971,1.0,7.82,normal,2,36.01
1,1042,876,0.5,60.0,timelimit,2,13.17
1,1042,998,0.0,12.88,normal,2,4.02
1,1042,1023,1.0,8.94,normal,2,10.08
1,1042,340,0.5,60.0,timelimit,2,60.89
1,1042,901,0.0,8.91,normal,2,23.32
1,1042,953,1.0,7.58,normal,2,44.16
1,1042,708,0.0,9.59,abnormal,2,6.06
1,1042,112,0.0,12.86,normal,2,24.83
1,1042,809,1.0,5.72,normal,2,0.44
1,1042,341,0.0,6.49,normal,2,14.69
1,1042,275,0.0,13.92,normal,2,16.31
1,1042,1057,0.5,60.0,timelimit,2,16.95
1,1042,357,0.0,8.84,normal,2,48.98
1,1042,605,0.0,8.7,normal,2,89.96
1,971,876,1.0,7.45,normal,2,31.22
1,971,998,0.0,8.83,normal,2,21.87
1,971,1023,1.0,7.76,normal,2,43.38
1,971,340,0.0,6.16,normal,2,34.73
1,971,901,0.0,4.03,abnormal,2,14.61
1,971,953,1.0,7.64,abnormal,2,19.17
1,971,708,1.0,7.95,normal,2,13.33
1,971,112,1.0,8.42,normal,2,47.5
1,971,809,1.0,8.27,normal,2,55.15
1,971,341,0.0,9.41,normal,2,51.82
1,971,275,0.0,15.01,normal,2,20.69
1,971,1057,1.0,8.82,normal,2,27.22
1,971,357,0.0,6.46,normal,2,5.1
1,971,605,0.0,12.3,normal,2,46.17
1,876,998,0.0,11.15,normal,2,32.42
1,876,1023,1.0,7.72,normal,2,5.85
1,876,340,0.0,10.99,normal,2,85.62
1,876,901,0.0,10.72,normal,2,64.82
1,876,953,0.0,9.2,normal,2,52.13
1,876,708,1.0,8.9,normal,2,35.63
1,876,112,0.0,10.28,normal,2,1.12
1,876,809,0.0,10.9,normal,2,8.53
1,876,341,0.0,5.76,normal,2,42.32
1,876,275,0.0,13.08,normal,2,70.59
1,876,1057,1.0,10.55,normal,2,46.14
1,876,357,0.0,7.16,normal,2,92.03
1,876,605,0.0,8.29,normal,2,130.21
1,998,1023,1.0,7.83,normal,2,60.65
1,998,340,0.0,15.49,normal,2,46.0
1,998,901,0.0,9.22,normal,2,26.54
1,998,953,0.0,8.81,normal,2,15.0
1,998,708,1.0,13.24,normal,2,16.28
1,998,112,1.0,11.21,normal,2,32.81
1,998,809,1.0,15.09,normal,2,40.79
1,998,341,1.0,12.07,normal,2,22.64
1,998,275,0.0,17.48,normal,2,9.51
1,998,1057,1.0,9.13,normal,2,47.6
1,998,357,0.0,9.73,normal,2,15.42
1,998,605,0.0,10.29,normal,2,54.53
1,1023,340,1.0,9.84,abnormal,2,126.83
1,1023,901,1.0,12.75,normal,2,90.07
1,1023,953,0.0,10.45,normal,2,61.38
1,1023,708,0.0,9.35,normal,2,13.76
1,1023,112,1.0,9.81,normal,2,12.92
1,1023,809,1.0,11.71,abnormal,2,4.07
1,1023,341,1.0,2.29,abnormal,2,20.78
1,1023,275,0.0,11.47,normal,2,48.61
1,1023,1057,1.0,11.19,normal,2,5.94
1,1023,357,0.0,8.99,normal,2,70.68
1,1023,605,0.0,9.6,normal,2,107.65
1,340,901,1.0,7.01,normal,2,25.2
1,340,953,1.0,6.08,normal,2,34.65
1,340,708,1.0,7.89,normal,2,94.99
1,340,112,1.0,12.62,normal,2,125.36
1,340,809,1.0,9.84,normal,2,130.94
1,340,341,1.0,8.11,normal,2,111.64
1,340,275,0.0,7.09,abnormal,2,65.49
1,340,1057,1.0,13.74,normal,2,132.18
1,340,357,0.0,10.16,normal,2,38.53
1,340,605,1.0,14.33,normal,2,0.12
1,901,953,0.0,11.68,normal,2,1.82
1,901,708,1.0,10.14,normal,2,45.57
1,901,112,1.0,9.24,normal,2,76.4
1,901,809,1.0,12.48,normal,2,82.9
1,901,341,1.0,18.64,normal,2,65.0
1,901,275,0.0,15.92,normal,2,4.85
1,901,1057,1.0,7.51,normal,2,87.51
1,901,357,0.0,7.75,normal,2,19.19
1,901,605,0.0,10.81,normal,2,39.63
1,953,708,1.0,7.74,normal,2,66.79
1,953,112,1.0,11.43,normal,2,96.46
1,953,809,1.0,9.97,normal,2,102.39
1,953,341,1.0,10.34,normal,2,84.46
1,953,275,1.0,6.35,normal,2,9.25
1,953,1057,1.0,8.01,normal,2,121.95
1,953,357,1.0,6.94,normal,2,0.94
1,953,605,1.0,8.79,normal,2,3.5
1,708,112,0.0,12.23,normal,2,22.54
1,708,809,1.0,7.89,normal,2,13.99
1,708,341,1.0,13.45,normal,2,1.58
1,708,275,0.0,14.18,normal,2,73.16
1,708,1057,1.0,13.21,normal,2,22.93
1,708,357,0.0,9.07,normal,2,93.23
1,708,605,0.0,8.68,normal,2,111.45
1,112,809,1.0,10.97,normal,2,16.17
1,112,341,1.0,8.57,normal,2,0.9
1,112,275,0.0,10.04,normal,2,85.11
1,112,1057,0.0,18.35,abnormal,2,25.05
1,112,357,1.0,7.82,normal,2,120.53
1,112,605,0.0,11.36,normal,2,121.79
1,809,341,0.0,7.42,normal,2,22.54
1,809,275,0.0,9.47,normal,2,138.07
1,809,1057,0.0,14.69,normal,2,29.31
1,809,357,0.0,9.48,normal,2,154.4
1,809,605,0.0,8.45,normal,2,186.96
1,341,275,0.0,10.5,normal,2,105.54
1,341,1057,0.5,60.0,timelimit,2,0.21
1,341,357,0.0,6.95,normal,2,114.9
1,341,605,0.5,11.12,normal,2,147.66
1,275,1057,0.0,9.82,normal,2,117.03
1,275,357,0.0,9.49,normal,2,14.11
1,275,605,1.0,6.0,abnormal,2,40.44
1,1057,357,0.0,23.87,abnormal,2,117.62
1,1057,605,0.0,4.53,abnormal,2,125.06
1,357,605,0.0,16.19,normal,2,1.9
1,1045,981,0.0,5.52,normal,3,0.0
1,1045,732,1.0,7.82,normal,3,8.0
1,1045,223,0.0,11.88,normal,3,0.18
1,1045,779,0.0,9.62,abnormal,3,7.82
1,1045,940,1.0,9.78,normal,3,15.64
1,1045,858,0.0,7.21,normal,3,7.28
1,1045,516,1.0,9.85,normal,3,15.11
1,1045,1052,1.0,5.81,abnormal,3,6.76
1,1045,446,1.0,8.6,normal,3,1.39
1,1045,1050,1.0,10.02,normal,3,9.36
1,1045,637,1.0,6.97,normal,3,17.14
1,1045,729,1.0,14.22,normal,3,24.75
1,1045,248,0.0,11.67,normal,3,32.18
1,1045,117,1.0,11.13,normal,3,23.44
1,1045,346,0.0,6.27,normal,3,30.9
1,1045,930,1.0,10.57,normal,3,22.19
1,1045,966,1.0,10.08,normal,3,29.68
1,1045,832,1.0,8.82,normal,3,37.0
1,1045,115,0.0,17.18,normal,3,44.15
1,1045,718,1.0,9.33,normal,3,35.14
1,1045,939,1.0,9.4,normal,3,42.33
1,1045,1044,1.0,9.63,normal,3,49.36
1,1045,1026,1.0,12.39,normal,3,56.24
1,1045,977,0.0,10.45,normal,3,62.95
1,1045,699,1.0,8.97,normal,3,53.52
1,1045,352,1.0,11.92,normal,3,60.29
1,981,732,0.0,8.94,normal,3,16.18
1,981,223,0.0,9.71,normal,3,8.38
1,981,779,0.0,14.51,normal,3,16.0
1,981,940,1.0,9.47,normal,3,7.45
1,981,858,0.0,5.13,normal,3,15.47
1,981,516,0.0,11.77,normal,3,6.94
1,981,1052,1.0,13.9,normal,3,14.97
1,981,446,0.0,6.86,normal,3,6.81
1,981,1050,0.0,7.78,normal,3,14.84
1,981,637,0.0,13.88,normal,3,22.68
1,981,729,1.0,9.93,normal,3,30.33
1,981,248,0.0,9.75,normal,3,37.8
1,981,117,0.0,6.84,normal,3,28.74
1,981,346,1.0,11.78,abnormal,3,52.25
1,981,930,0.0,9.14,normal,3,26.85
1,981,966,0.0,7.07,normal,3,34.41
1,981,832,0.0,14.95,normal,3,41.78
1,981,115,0.0,9.77,normal,3,64.99
1,981,718,1.0,11.13,normal,3,55.31
1,981,939,0.0,13.85,normal,3,46.21
1,981,1044,0.5,60.0,timelimit,3,53.31
1,981,1026,1.0,13.01,normal,3,52.24
1,981,977,0.5,60.0,timelimit,3,59.2
1,981,699,1.0,7.1,normal,3,41.64
1,981,352,0.0,5.89,abnormal,3,32.84
1,732,223,1.0,9.41,normal,3,15.62
1,732,779,1.0,7.7,abnormal,3,6.9
1,732,940,1.0,11.6,normal,3,33.24
1,732,858,1.0,8.2,normal,3,8.47
1,732,516,1.0,10.46,normal,3,32.26
1,732,1052,1.0,15.86,normal,3,55.51
1,732,446,1.0,8.78,normal,3,45.87
1,732,1050,0.0,10.06,normal,3,52.82
1,732,637,1.0,11.22,normal,3,43.61
1,732,729,0.0,19.22,abnormal,3,66.61
1,732,248,0.0,10.88,normal,3,25.1
1,732,117,1.0,7.15,normal,3,32.51
1,732,346,0.0,4.42,normal,3,40.13
1,732,930,1.0,8.97,normal,3,30.83
1,732,966,0.0,11.32,normal,3,38.13
1,732,832,1.0,10.97,normal,3,29.25
1,732,115,0.0,13.45,normal,3,20.94
1,732,718,0.0,9.03,normal,3,44.45
1,732,939,1.0,7.77,normal,3,19.06
1,732,1044,1.0,7.33,normal,3,34.62
1,732,1026,1.0,9.29,normal,3,49.65
1,732,977,1.0,9.44,normal,3,32.52
1,732,699,1.0,10.47,normal,3,63.59
1,732,352,1.0,7.49,normal,3,53.79
1,223,779,1.0,7.96,normal,3,0.16
1,223,940,1.0,10.93,normal,3,39.22
1,223,858,0.0,3.27,abnormal,3,14.88
1,223,516,1.0,10.85,normal,3,21.97
1,223,1052,1.0,10.57,normal,3,44.93
1,223,446,0.0,10.42,normal,3,35.75
1,223,1050,1.0,10.31,normal,3,10.77
1,223,637,1.0,10.11,normal,3,34.73
1,223,729,1.0,15.0,normal,3,41.42
1,223,248,0.0,14.33,normal,3,17.41
1,223,117,1.0,10.42,normal,3,40.83
1,223,346,1.0,8.15,normal,3,32.09
1,223,930,1.0,7.66,normal,3,55.18
1,223,966,1.0,12.83,normal,3,45.76
1,223,832,0.0,11.66,normal,3,68.91
1,223,115,1.0,22.7,normal,3,27.9
1,223,718,0.0,9.42,normal,3,66.71
1,223,939,1.0,8.61,normal,3,57.4
1,223,1044,1.0,8.39,normal,3,71.74
1,223,1026,1.0,8.4,abnormal,3,85.59
1,223,977,1.0,9.71,normal,3,68.05
1,223,699,1.0,27.78,abnormal,3,97.62
1,223,352,1.0,12.42,normal,3,87.3
1,779,940,0.0,14.54,normal,3,30.17
1,779,858,1.0,11.26,normal,3,25.41
1,779,516,1.0,9.61,normal,3,14.45
1,779,1052,1.0,15.8,normal,3,37.06
1,779,446,0.0,7.35,normal,3,12.26
1,779,1050,0.0,11.65,normal,3,4.39
1,779,637,0.0,8.72,normal,3,11.95
1,779,729,1.0,10.91,normal,3,3.01
1,779,248,0.0,15.76,normal,3,35.57
1,779,117,1.0,9.06,normal,3,4.53
1,779,346,0.0,11.39,normal,3,3.18
1,779,930,0.0,12.82,normal,3,4.2
1,779,966,0.0,7.91,normal,3,19.85
1,779,832,0.0,11.04,normal,3,27.71
1,779,115,0.0,12.79,normal,3,49.6
1,779,718,0.0,6.99,normal,3,41.89
1,779,939,0.0,14.33,normal,3,32.51
1,779,1044,0.0,11.04,normal,3,32.44
1,779,1026,1.0,13.82,normal,3,32.51
1,779,977,0.0,17.26,normal,3,46.99
1,779,699,1.0,16.74,normal,3,31.44
1,779,352,1.0,19.47,abnormal,3,38.63
1,940,858,0.0,8.23,normal,3,29.61
1,940,516,0.0,13.13,normal,3,6.57
1,940,1052,0.0,9.71,normal,3,0.01
1,940,446,0.0,11.59,normal,3,55.37
1,940,1050,0.0,9.09,normal,3,61.51
1,940,637,0.0,12.05,normal,3,52.62
1,940,729,1.0,10.29,normal,3,43.88
1,940,248,0.0,9.37,normal,3,96.5
1,940,117,0.0,6.98,normal,3,39.97
1,940,346,0.0,12.25,normal,3,78.49
1,940,930,0.0,15.28,normal,3,69.57
1,940,966,0.0,11.33,normal,3,91.39
1,940,832,0.0,14.3,normal,3,97.47
1,940,115,0.0,9.23,normal,3,117.31
1,940,718,0.0,9.14,normal,3,108.3
1,940,939,1.0,14.23,normal,3,97.68
1,940,1044,1.0,9.23,normal,3,80.17
1,940,1026,1.0,9.98,normal,3,47.17
1,940,977,0.5,60.0,timelimit,3,76.98
1,940,699,0.0,9.53,normal,3,37.12
1,940,352,1.0,10.39,abnormal,3,60.02
1,858,516,0.0,13.27,normal,3,29.83
1,858,1052,1.0,9.67,normal,3,35.42
1,858,446,0.0,11.08,normal,3,3.51
1,858,1050,1.0,11.52,normal,3,10.7
1,858,637,1.0,12.87,normal,3,12.84
1,858,729,1.0,6.79,normal,3,51.88
1,858,248,0.0,15.0,normal,3,17.77
1,858,117,1.0,7.67,normal,3,35.76
1,858,346,1.0,6.46,normal,3,12.36
1,858,930,1.0,7.08,normal,3,35.02
1,858,966,0.0,10.61,normal,3,27.3
1,858,832,0.0,11.96,normal,3,18.66
1,858,115,1.0,10.24,normal,3,3.38
1,858,718,0.0,9.7,normal,3,18.92
1,858,939,0.5,60.0,timelimit,3,42.46
1,858,1044,1.0,7.35,normal,3,48.43
1,858,1026,1.0,5.51,normal,3,77.77
1,858,977,1.0,6.94,normal,3,37.78
1,858,699,0.0,7.4,normal,3,74.14
1,858,352,1.0,6.6,normal,3,65.23
1,516,1052,1.0,7.08,abnormal,3,30.15
1,516,446,0.0,7.35,normal,3,23.77
1,516,1050,0.0,18.03,normal,3,14.32
1,516,637,0.0,12.93,normal,3,7.25
1,516,729,1.0,7.58,normal,3,15.37
1,516,248,0.0,15.3,normal,3,67.86
1,516,117,0.0,10.64,normal,3,1.58
1,516,346,0.0,9.66,normal,3,36.5
1,516,930,0.0,12.21,normal,3,29.24
1,516,966,0.0,9.48,normal,3,67.31
1,516,832,0.0,12.92,normal,3,73.59
1,516,115,0.0,10.51,normal,3,77.02
1,516,718,0.0,13.06,normal,3,85.58
1,516,939,0.0,22.12,normal,3,52.2
1,516,1044,0.0,11.05,normal,3,44.2
1,516,1026,0.0,10.71,normal,3,29.39
1,516,977,1.0,15.5,normal,3,82.05
1,516,699,0.0,12.12,normal,3,59.79
1,516,352,1.0,9.55,normal,3,49.46
1,1052,446,0.0,13.32,normal,3,75.98
1,1052,1050,0.5,13.29,normal,3,65.58
1,1052,637,0.0,7.26,normal,3,49.5
1,1052,729,0.0,17.57,normal,3,10.44
1,1052,248,0.0,6.43,normal,3,123.18
1,1052,117,0.0,10.49,normal,3,54.14
1,1052,346,0.0,14.85,normal,3,90.07
1,1052,930,0.0,10.98,normal,3,81.78
1,1052,966,0.0,11.81,normal,3,117.82
1,1052,832,0.0,12.04,normal,3,122.88
1,1052,115,0.0,14.9,normal,3,125.19
1,1052,718,0.0,8.98,normal,3,132.54
1,1052,939,0.5,20.17,normal,3,98.92
1,1052,1044,0.0,12.73,normal,3,82.07
1,1052,1026,1.0,16.54,normal,3,66.76
1,1052,977,0.0,14.66,normal,3,85.4
1,1052,699,1.0,13.14,normal,3,95.55
1,1052,352,1.0,16.46,normal,3,52.67
1,446,1050,1.0,9.85,normal,3,24.45
1,446,637,1.0,6.82,normal,3,38.11
1,446,729,1.0,6.68,normal,3,90.28
1,446,248,1.0,11.52,normal,3,6.25
1,446,117,1.0,16.22,normal,3,74.72
1,446,346,0.0,9.74,normal,3,52.65
1,446,930,1.0,10.09,normal,3,57.53
1,446,966,0.0,9.54,normal,3,35.09
1,446,832,1.0,15.97,normal,3,26.72
1,446,115,1.0,11.95,normal,3,37.13
1,446,718,1.0,10.54,normal,3,42.31
1,446,939,1.0,8.66,normal,3,95.35
1,446,1044,1.0,10.23,normal,3,107.48
1,446,1026,1.0,9.29,normal,3,150.2
1,446,977,1.0,7.79,normal,3,111.2
1,446,699,1.0,14.07,normal,3,128.86
1,446,352,1.0,17.97,abnormal,3,165.81
1,1050,637,0.0,17.89,normal,3,5.91
1,1050,729,0.0,9.79,normal,3,41.65
1,1050,248,0.0,10.19,normal,3,67.62
1,1050,117,1.0,9.4,normal,3,3.09
1,1050,346,0.0,14.06,normal,3,38.9
1,1050,930,0.0,13.74,normal,3,16.04
1,1050,966,0.0,9.62,normal,3,68.29
1,1050,832,0.0,16.74,normal,3,58.11
1,1050,115,0.5,18.08,normal,3,62.0
1,1050,718,0.0,11.02,normal,3,62.67
1,1050,939,1.0,24.15,normal,3,24.41
1,1050,1044,1.0,14.1,normal,3,9.83
1,1050,1026,1.0,13.19,normal,3,34.65
1,1050,977,1.0,9.1,normal,3,1.11
1,1050,699,1.0,12.56,normal,3,18.69
1,1050,352,1.0,10.59,normal,3,57.34
1,637,729,0.0,11.45,normal,3,43.06
1,637,248,0.0,12.08,normal,3,63.75
1,637,117,1.0,9.2,normal,3,15.22
1,637,346,0.0,5.4,normal,3,36.19
1,637,930,1.0,11.01,normal,3,13.91
1,637,966,0.0,7.27,normal,3,49.02
1,637,832,1.0,15.67,normal,3,39.5
1,637,115,1.0,7.95,normal,3,19.73
1,637,718,0.0,10.01,normal,3,21.34
1,637,939,1.0,12.21,normal,3,31.12
1,637,1044,1.0,10.71,normal,3,44.08
1,637,1026,1.0,9.17,normal,3,86.31
1,637,977,1.0,14.45,normal,3,50.22
1,637,699,0.0,10.42,normal,3,68.39
1,637,352,1.0,10.02,normal,3,89.04
1,729,248,0.0,6.98,normal,3,95.38
1,729,117,1.0,8.19,normal,3,1.53
1,729,346,0.5,60.0,timelimit,3,67.37
1,729,930,0.0,10.01,normal,3,20.9
1,729,966,1.0,11.17,normal,3,87.05
1,729,832,0.0,13.67,normal,3,44.9
1,729,115,0.0,8.86,normal,3,41.46
1,729,718,0.0,12.79,normal,3,74.54
1,729,939,0.0,8.11,normal,3,6.08
1,729,1044,1.0,12.47,normal,3,8.56
1,729,1026,0.5,60.0,timelimit,3,33.94
1,729,977,0.0,13.06,normal,3,8.19
1,729,699,0.0,7.87,normal,3,21.08
1,729,352,1.0,15.98,normal,3,17.15
1,248,117,1.0,15.5,normal,3,113.61
1,248,346,1.0,10.43,normal,3,38.7
1,248,930,1.0,13.06,normal,3,81.7
1,248,966,1.0,11.34,normal,3,46.7
1,248,832,1.0,11.96,normal,3,68.88
1,248,115,0.0,17.97,normal,3,85.65
1,248,718,1.0,12.53,normal,3,50.43
1,248,939,1.0,11.06,normal,3,130.49
1,248,1044,1.0,10.61,normal,3,157.06
1,248,1026,1.0,10.48,normal,3,187.0
1,248,977,1.0,14.5,normal,3,142.69
1,248,699,1.0,15.05,normal,3,142.78
1,248,352,1.0,7.57,normal,3,208.54
1,117,346,0.0,9.6,normal,3,78.74
1,117,930,0.5,60.0,timelimit,3,50.03
1,117,966,0.0,5.93,normal,3,89.26
1,117,832,1.0,7.94,normal,3,80.5
1,117,115,0.0,9.15,normal,3,76.71
1,117,718,0.0,8.58,normal,3,91.48
1,117,939,0.0,9.61,normal,3,25.92
1,117,1044,0.0,7.47,normal,3,12.4
1,117,1026,0.5,60.0,timelimit,3,4.66
1,117,977,1.0,8.56,normal,3,43.0
1,117,699,0.0,8.41,normal,3,38.81
1,117,352,1.0,14.64,normal,3,13.77
1,346,930,1.0,7.47,normal,3,42.29
1,346,966,1.0,9.05,normal,3,1.82
1,346,832,0.0,5.66,normal,3,40.34
1,346,115,0.0,10.48,normal,3,9.3
1,346,718,1.0,8.55,normal,3,7.1
1,346,939,0.5,60.0,timelimit,3,71.09
1,346,1044,1.0,8.55,normal,3,90.09
1,346,1026,1.0,13.64,normal,3,128.45
1,346,977,0.0,8.68,normal,3,95.15
1,346,699,0.0,7.39,normal,3,64.13
1,346,352,1.0,12.7,normal,3,129.15
1,930,966,0.0,6.9,normal,3,46.58
1,930,832,1.0,13.74,normal,3,39.83
1,930,115,0.0,14.74,normal,3,52.32
1,930,718,1.0,10.22,normal,3,50.94
1,930,939,1.0,14.48,normal,3,18.49
1,930,1044,1.0,11.24,normal,3,54.26
1,930,1026,1.0,8.95,normal,3,92.6
1,930,977,1.0,12.49,normal,3,44.75
1,930,699,0.0,6.94,normal,3,31.51
1,930,352,0.0,3.98,abnormal,3,111.88
1,966,832,1.0,11.07,normal,3,29.53
1,966,115,0.0,12.83,normal,3,0.27
1,966,718,1.0,12.75,normal,3,15.89
1,966,939,1.0,8.48,normal,3,82.19
1,966,1044,1.0,10.32,normal,3,115.72
1,966,1026,1.0,13.71,normal,3,151.89
1,966,977,1.0,11.35,normal,3,103.89
1,966,699,1.0,8.83,normal,3,73.65
1,966,352,1.0,9.61,normal,3,167.31
1,832,115,0.0,13.11,normal,3,52.44
1,832,718,1.0,13.4,normal,3,19.45
1,832,939,1.0,14.3,normal,3,46.17
1,832,1044,1.0,9.15,normal,3,79.78
1,832,1026,1.0,26.75,abnormal,3,116.0
1,832,977,1.0,10.09,normal,3,69.68
1,832,699,0.0,10.75,normal,3,40.84
1,832,352,0.0,4.09,abnormal,3,117.32
1,115,718,1.0,13.36,normal,3,55.03
1,115,939,1.0,10.82,normal,3,117.45
1,115,1044,1.0,12.65,normal,3,148.76
1,115,1026,1.0,11.12,normal,3,182.78
1,115,977,1.0,12.54,normal,3,136.17
1,115,699,1.0,9.53,normal,3,90.58
1,115,352,1.0,12.47,normal,3,180.29
1,718,939,1.0,16.94,normal,3,54.32
1,718,1044,1.0,13.23,normal,3,86.38
1,718,1026,1.0,3.55,abnormal,3,121.05
1,718,977,1.0,8.01,normal,3,76.49
1,718,699,1.0,12.54,normal,3,33.1
1,718,352,1.0,13.55,normal,3,122.31
1,939,1044,1.0,12.32,normal,3,24.59
1,939,1026,1.0,12.47,normal,3,59.91
1,939,977,1.0,11.12,normal,3,17.62
1,939,699,0.0,13.74,normal,3,23.48
1,939,352,1.0,11.71,normal,3,49.09
1,1044,1026,1.0,15.7,normal,3,27.09
1,1044,977,0.0,11.27,normal,3,13.5
1,1044,699,0.0,9.25,normal,3,84.94
1,1044,352,1.0,8.63,abnormal,3,3.35
1,1026,977,0.0,11.94,normal,3,63.04
1,1026,699,0.5,60.0,timelimit,3,131.74
1,1026,352,1.0,13.7,normal,3,20.47
1,977,699,0.0,8.64,normal,3,52.68
1,977,352,0.0,2.05,abnormal,3,54.47
1,699,352,1.0,10.49,normal,3,111.5
2,496,49,1.0,23.28,abnormal,1,5.31
2,496,248,1.0,11.68,normal,1,17.42
2,496,40,0.0,11.85,normal,1,36.11
2,496,730,0.0,13.08,normal,1,29.69
2,496,1030,1.0,10.56,normal,1,24.62
2,496,446,0.5,12.63,normal,1,32.19
2,496,115,0.0,16.75,normal,1,41.84
2,496,223,1.0,11.43,normal,1,50.29
2,496,966,1.0,11.97,normal,1,58.66
2,496,759,1.0,12.53,normal,1,69.03
2,496,510,0.0,12.48,normal,1,88.16
2,496,1045,1.0,12.4,normal,1,80.5
2,496,732,1.0,10.1,normal,1,92.42
2,496,340,1.0,13.21,normal,1,102.52
2,496,605,1.0,13.3,normal,1,109.15
2,496,262,1.0,11.05,normal,1,117.54
2,496,953,0.5,60.0,timelimit,1,123.4
2,496,517,1.0,11.37,normal,1,123.78
2,496,1058,1.0,8.99,normal,1,131.32
2,496,338,1.0,8.29,normal,1,139.16
2,496,718,1.0,13.35,normal,1,145.26
2,496,346,1.0,10.61,normal,1,150.73
2,496,167,0.0,17.32,normal,1,155.77
2,496,858,1.0,12.03,normal,1,145.69
2,496,357,1.0,11.09,normal,1,153.56
2,496,168,1.0,11.39,normal,1,166.86
2,496,637,1.0,9.18,normal,1,172.33
2,49,248,0.0,14.53,normal,1,3.96
2,49,40,1.0,8.67,normal,1,9.47
2,49,730,1.0,10.31,normal,1,1.3
2,49,1030,1.0,9.29,normal,1,29.0
2,49,446,0.0,14.59,abnormal,1,28.29
2,49,115,0.0,7.12,normal,1,21.81
2,49,223,1.0,11.07,normal,1,46.53
2,49,966,0.0,12.37,normal,1,54.8
2,49,759,1.0,9.26,normal,1,49.02
2,49,510,1.0,11.64,normal,1,52.19
2,49,1045,1.0,11.47,normal,1,77.48
2,49,732,1.0,12.98,normal,1,89.21
2,49,340,0.0,8.68,normal,1,99.17
2,49,605,1.0,11.26,normal,1,89.73
2,49,262,1.0,9.63,normal,1,98.35
2,49,953,0.0,8.81,normal,1,96.5
2,49,517,0.0,27.44,abnormal,1,97.43
2,49,1058,1.0,10.77,normal,1,89.36
2,49,338,0.0,12.64,abnormal,1,97.93
2,49,718,1.0,8.21,normal,1,88.75
2,49,346,1.0,9.37,normal,1,95.28
2,49,167,1.0,8.08,normal,1,85.35
2,49,858,1.0,10.02,normal,1,108.9
2,49,357,1.0,9.91,normal,1,117.37
2,49,168,1.0,12.44,normal,1,131.13
2,49,637,1.0,10.62,normal,1,137.18
2,248,40,1.0,10.43,normal,1,10.97
2,248,730,1.0,12.55,normal,1,21.02
2,248,1030,1.0,9.05,normal,1,47.64
2,248,446,1.0,11.14,normal,1,30.52
2,248,115,1.0,18.22,normal,1,40.14
2,248,223,0.0,14.86,normal,1,95.87
2,248,966,1.0,11.79,normal,1,70.86
2,248,759,1.0,13.83,normal,1,96.86
2,248,510,1.0,11.48,normal,1,98.9
2,248,1045,0.0,9.65,normal,1,122.61
2,248,732,1.0,12.21,normal,1,117.13
2,248,340,1.0,10.92,normal,1,110.28
2,248,605,1.0,10.71,normal,1,132.81
2,248,262,1.0,12.7,normal,1,140.35
2,248,953,1.0,10.91,normal,1,121.68
2,248,517,1.0,14.13,normal,1,138.07
2,248,1058,1.0,11.18,normal,1,161.34
2,248,338,0.0,12.24,normal,1,152.26
2,248,718,1.0,14.28,normal,1,158.18
2,248,346,1.0,10.63,normal,1,163.16
2,248,167,1.0,12.21,normal,1,152.08
2,248,858,1.0,8.87,normal,1,173.76
2,248,357,1.0,9.04,normal,1,180.78
2,248,168,1.0,11.76,normal,1,193.04
2,248,637,1.0,7.58,normal,1,197.83
2,40,730,1.0,12.53,normal,1,2.07
2,40,1030,0.0,4.76,normal,1,28.52
2,40,446,0.0,8.39,normal,1,3.78
2,40,115,1.0,18.54,normal,1,9.59
2,40,223,1.0,10.34,normal,1,30.05
2,40,966,1.0,12.94,normal,1,39.05
2,40,759,1.0,10.12,normal,1,65.2
2,40,510,1.0,11.83,normal,1,67.88
2,40,1045,1.0,10.87,normal,1,75.77
